credit_id,customer_id,credit_type,principal_amount,outstanding_balance,interest_rate,disbursement_date,maturity_date,collectibility,branch_code,status
5243,7164,Credit Card,58372416,39739291,22.96,2018-10-18,2026-04-28,CURRENT,SMG01,ACTIVE
5244,9802,Auto Loan,402496986,309426861,9.57,2019-01-06,2028-07-21,SPECIAL_MENTION,MDN01,ACTIVE
5245,9097,Credit Card,77901837,781653,19.45,2023-08-04,2025-12-19,CURRENT,MDN01,CLOSED
5246,9874,Personal Loan,90189429,900448,11.88,2024-09-09,2026-03-16,CURRENT,JKT01,CLOSED
5247,3053,Mortgage,1764938563,1365369621,9.71,2019-12-10,2033-11-22,CURRENT,JKT01,ACTIVE
5248,5389,Credit Card,66960955,373841,21.27,2024-07-15,2025-12-22,CURRENT,JKT02,CLOSED
5249,2764,Mortgage,1183436083,534532420,5.7,2022-12-21,2033-04-09,CURRENT,SMG01,ACTIVE
5250,188,Personal Loan,172335371,71438556,11.09,2017-08-27,2028-09-01,CURRENT,SMG01,ACTIVE
5251,1249,Personal Loan,93378928,38568193,15.33,2021-05-27,2028-09-15,CURRENT,MDN01,ACTIVE
5252,675,Mortgage,958176517,586840724,8.31,2017-12-08,2029-03-07,CURRENT,BDG01,ACTIVE
5253,5428,Credit Card,14912008,7924665,23.01,2020-12-26,2028-01-15,CURRENT,SBY01,ACTIVE
5254,8471,Personal Loan,101479936,53007257,15.21,2019-03-17,2026-12-10,CURRENT,BDG01,ACTIVE
5255,2988,Mortgage,806032174,655715114,7.59,2019-01-21,2028-01-26,SPECIAL_MENTION,JKT01,ACTIVE
5256,5761,Auto Loan,374470017,105387765,7.69,2023-05-18,2026-07-03,CURRENT,JKT02,ACTIVE
5257,8584,Personal Loan,220763374,164416049,14.77,2025-10-01,2027-11-18,SPECIAL_MENTION,JKT01,ACTIVE
5258,3972,Mortgage,1434829339,597224822,7.6,2016-03-08,2028-05-08,CURRENT,MDN01,ACTIVE
5259,4432,Auto Loan,279764953,187734911,7.96,2017-02-20,2028-03-12,DOUBTFUL,SMG01,ACTIVE
5260,6356,Credit Card,97387823,58066283,20.95,2022-07-01,2028-08-06,CURRENT,JKT01,ACTIVE
5261,8161,Personal Loan,161915777,90288073,13.92,2022-03-23,2027-10-20,CURRENT,MDN01,ACTIVE
5262,8752,Personal Loan,173934699,151416969,11.61,2023-07-18,2027-07-11,SUBSTANDARD,BDG01,RESTRUCTURED
5263,2300,Mortgage,756272870,361081967,5.75,2021-08-30,2039-01-02,CURRENT,YGY01,ACTIVE
5264,6453,Working Capital,1012106795,837151309,12.51,2021-09-08,2027-10-08,CURRENT,BDG01,ACTIVE
5265,4379,Credit Card,110680298,45081171,22.84,2025-09-09,2029-07-21,CURRENT,SMG01,ACTIVE
5266,1605,Credit Card,50434919,15464201,21.85,2022-09-27,2027-12-20,CURRENT,SMG01,ACTIVE
5267,544,Credit Card,133173590,65133249,18.44,2019-07-13,2027-01-07,CURRENT,JKT01,ACTIVE
5268,8164,Mortgage,729102507,454415285,5.95,2024-08-20,2041-05-29,CURRENT,SBY01,ACTIVE
5269,9953,Auto Loan,366566122,266695331,7.81,2024-05-26,2026-09-23,CURRENT,YGY01,ACTIVE
5270,1072,Auto Loan,483325426,171173425,9.76,2016-06-10,2026-12-03,SPECIAL_MENTION,SMG01,RESTRUCTURED
5271,5791,Credit Card,222639626,154495555,21.05,2017-05-18,2027-03-22,CURRENT,JKT01,ACTIVE
5272,4924,Mortgage,696262414,529382072,5.43,2025-04-24,2045-03-16,CURRENT,SBY01,ACTIVE
5273,3059,Credit Card,27088364,571968,23.46,2025-03-14,2026-02-04,CURRENT,MDN01,CLOSED
5274,6886,Mortgage,509500934,269974,7.68,2025-06-09,2025-12-20,CURRENT,JKT01,CLOSED
5275,5182,Mortgage,327650305,244071242,8.1,2016-07-13,2030-08-18,CURRENT,YGY01,ACTIVE
5276,5237,Personal Loan,137195113,114291569,16.28,2016-08-13,2028-01-02,CURRENT,JKT01,ACTIVE
5277,3384,Mortgage,555622452,337365572,9.55,2024-08-21,2042-12-10,CURRENT,SMG01,ACTIVE
5278,4088,Mortgage,1069451280,748725335,6.59,2024-07-15,2031-09-09,CURRENT,JKT02,ACTIVE
5279,6267,Mortgage,680362269,15379774,6.58,2025-07-28,2025-12-09,CURRENT,BDG01,CLOSED
5280,7751,Working Capital,1831842839,26630388,10.44,2021-01-18,2026-03-02,CURRENT,SBY01,CLOSED
5281,2599,Personal Loan,233948166,88875333,8.52,2021-08-03,2028-08-28,CURRENT,BDG01,ACTIVE
5282,5276,Credit Card,31797831,26439955,19.19,2021-02-04,2027-04-22,CURRENT,JKT02,ACTIVE
5283,4016,Personal Loan,110669257,90741002,13.75,2023-01-16,2027-10-03,SUBSTANDARD,JKT02,ACTIVE
5284,6958,Auto Loan,346672437,306010720,6.9,2025-06-15,2029-10-14,CURRENT,JKT02,ACTIVE
5285,198,Working Capital,249519450,90933378,8.41,2016-04-20,2028-08-16,CURRENT,JKT02,ACTIVE
5286,5396,Mortgage,721762813,550140398,7.2,2025-05-06,2037-11-29,SUBSTANDARD,JKT01,RESTRUCTURED
5287,4507,Personal Loan,39370691,12458795,14.05,2022-01-10,2028-05-22,SPECIAL_MENTION,YGY01,ACTIVE
5288,868,Working Capital,1894478848,1478982339,9.82,2023-07-06,2029-05-17,CURRENT,SMG01,ACTIVE
5289,4537,Personal Loan,63009989,44861374,14.25,2023-04-18,2030-12-31,CURRENT,BDG01,ACTIVE
5290,4982,Mortgage,1304895255,662420854,8.56,2023-07-25,2037-08-06,CURRENT,SBY01,ACTIVE
5291,8173,Mortgage,546284450,230363906,9.58,2018-10-10,2031-01-03,CURRENT,JKT01,RESTRUCTURED
5292,9448,Working Capital,960956907,516124515,11.95,2025-11-02,2027-07-11,CURRENT,SBY01,ACTIVE
5293,2274,Credit Card,69553539,41099888,18.59,2016-10-17,2027-10-09,CURRENT,JKT01,ACTIVE
5294,9754,Mortgage,955907213,861018085,5.55,2020-09-12,2026-10-14,CURRENT,SMG01,ACTIVE
5295,9492,Mortgage,1120970187,614246725,7.2,2025-11-26,2034-02-02,CURRENT,BDG01,ACTIVE
5296,1917,Mortgage,1269578779,18325919,8.03,2024-08-30,2026-02-20,CURRENT,SMG01,CLOSED
5297,9969,Personal Loan,50134190,43429051,9.86,2022-05-01,2028-09-18,CURRENT,BDG01,ACTIVE
5298,9651,Mortgage,1016943107,834347690,9.72,2023-02-26,2039-05-13,CURRENT,JKT01,ACTIVE
5299,2821,Mortgage,997546741,887958496,6.01,2019-12-24,2038-06-05,CURRENT,SMG01,ACTIVE
5300,1947,Credit Card,20384005,215517,21.35,2019-03-21,2024-02-28,CURRENT,SMG01,CLOSED
5301,8506,Credit Card,24028663,13788571,21.47,2020-09-09,2028-04-04,CURRENT,JKT01,ACTIVE
5302,5118,Personal Loan,58464270,27243922,10.35,2022-08-06,2027-03-20,CURRENT,BDG01,ACTIVE
5303,295,Personal Loan,149071376,123486764,14.23,2021-02-05,2026-04-30,CURRENT,SBY01,ACTIVE
5304,2880,Working Capital,852197907,262446062,12.58,2020-12-24,2027-11-09,CURRENT,BDG01,ACTIVE
5305,9200,Mortgage,1210245131,633779124,7.79,2021-12-10,2039-11-14,CURRENT,BDG01,ACTIVE
5306,4717,Working Capital,675188681,397070140,8.88,2026-01-13,2029-12-23,CURRENT,BDG01,ACTIVE
5307,6774,Personal Loan,145941949,300072,16.66,2024-01-25,2026-01-17,CURRENT,MDN01,CLOSED
5308,1676,Mortgage,724215926,454906923,6.45,2024-02-05,2037-09-18,SPECIAL_MENTION,MDN01,RESTRUCTURED
5309,8515,Personal Loan,113048641,39104655,13.5,2018-12-17,2027-04-11,CURRENT,YGY01,RESTRUCTURED
5310,9643,Credit Card,37807029,30197694,22.99,2022-12-07,2028-03-02,SUBSTANDARD,YGY01,ACTIVE
5311,1491,Auto Loan,242023873,168576002,8.0,2023-08-18,2031-03-09,CURRENT,SMG01,ACTIVE
5312,7891,Credit Card,30946791,22386581,22.15,2016-04-02,2026-06-18,CURRENT,SMG01,ACTIVE
5313,7807,Mortgage,878268984,551077402,7.98,2018-09-12,2028-04-26,CURRENT,MDN01,ACTIVE
5314,4925,Mortgage,1729056674,1161715331,8.33,2017-09-12,2035-02-18,SPECIAL_MENTION,BDG01,ACTIVE
5315,1025,Credit Card,47839354,27151413,23.69,2025-06-13,2026-08-01,CURRENT,BDG01,ACTIVE
5316,6525,Personal Loan,166761880,149568307,16.86,2016-12-24,2027-09-06,SPECIAL_MENTION,SMG01,RESTRUCTURED
5317,2635,Mortgage,833973755,571564976,5.6,2020-01-01,2031-07-26,CURRENT,YGY01,ACTIVE
5318,1632,Mortgage,553707688,389882191,9.88,2020-05-02,2040-04-23,CURRENT,YGY01,ACTIVE
5319,1171,Working Capital,534790041,354726730,11.72,2017-02-15,2028-01-08,CURRENT,SMG01,ACTIVE
5320,5433,Working Capital,779185727,461634009,10.13,2018-02-14,2026-11-29,CURRENT,BDG01,ACTIVE
5321,2957,Mortgage,561976142,399425451,7.88,2024-07-21,2036-05-22,CURRENT,BDG01,ACTIVE
5322,6366,Mortgage,832428566,315944249,6.67,2023-11-29,2036-06-01,CURRENT,JKT01,ACTIVE
5323,9708,Working Capital,281591388,227010743,10.82,2017-05-07,2028-06-26,SPECIAL_MENTION,SBY01,ACTIVE
5324,5157,Auto Loan,178291443,109337252,9.66,2023-10-21,2028-08-04,CURRENT,BDG01,ACTIVE
5325,6361,Auto Loan,431377147,10367574,7.19,2024-01-18,2025-11-29,CURRENT,BDG01,CLOSED
5326,7095,Auto Loan,242051692,171373638,6.04,2022-04-03,2027-11-16,CURRENT,JKT01,ACTIVE
5327,2685,Personal Loan,141018116,90624292,12.95,2022-10-19,2030-03-07,CURRENT,JKT01,ACTIVE
5328,62,Working Capital,720994064,321354439,9.61,2018-11-01,2027-12-04,CURRENT,JKT02,ACTIVE
5329,9570,Mortgage,1221622551,825163276,5.61,2021-05-02,2034-07-27,CURRENT,JKT02,ACTIVE
5330,4763,Credit Card,87006852,73234678,21.11,2016-01-31,2026-05-13,DOUBTFUL,YGY01,ACTIVE
5331,3850,Mortgage,2119398983,1159925887,5.52,2021-09-13,2036-12-29,CURRENT,JKT02,ACTIVE
5332,2843,Mortgage,518105715,333154352,6.81,2021-10-29,2028-10-12,CURRENT,YGY01,ACTIVE
5333,7698,Credit Card,79997660,64900274,18.04,2025-04-07,2026-06-11,CURRENT,JKT02,ACTIVE
5334,9433,Mortgage,907721493,671853133,9.61,2021-06-14,2036-06-18,CURRENT,BDG01,ACTIVE
5335,8655,Credit Card,24071734,13135166,21.32,2024-12-20,2027-04-12,CURRENT,SBY01,ACTIVE
5336,2231,Credit Card,128592012,32587169,22.37,2016-07-10,2028-04-29,CURRENT,JKT02,ACTIVE
5337,3349,Credit Card,30829249,28307581,22.38,2025-11-23,2027-01-30,CURRENT,SMG01,ACTIVE
5338,2266,Credit Card,86060230,54483554,19.3,2022-12-15,2027-07-28,CURRENT,JKT01,ACTIVE
5339,8860,Mortgage,977219501,792638992,10.59,2024-03-04,2041-12-27,DOUBTFUL,YGY01,ACTIVE
5340,2888,Credit Card,68762854,24047775,21.47,2019-06-10,2027-09-27,CURRENT,MDN01,ACTIVE
5341,6378,Working Capital,252683138,2436921,8.96,2018-10-07,2020-10-11,CURRENT,JKT01,CLOSED
5342,4218,Mortgage,1401042047,642085003,9.47,2022-05-16,2028-06-27,CURRENT,MDN01,ACTIVE
5343,2411,Credit Card,71255371,48806242,22.84,2022-03-23,2026-09-16,CURRENT,JKT01,ACTIVE
5344,2013,Personal Loan,76256753,63102125,8.7,2024-03-04,2030-06-05,CURRENT,SMG01,ACTIVE
5345,9234,Mortgage,533786340,275962920,5.1,2020-03-19,2029-08-13,CURRENT,MDN01,ACTIVE
5346,7317,Mortgage,938790450,710433095,6.8,2020-12-14,2031-09-09,CURRENT,SBY01,ACTIVE
5347,6000,Working Capital,410259822,299731414,7.11,2016-03-23,2026-11-28,SPECIAL_MENTION,YGY01,ACTIVE
5348,5199,Working Capital,425879733,318060827,11.75,2021-04-07,2028-03-22,CURRENT,JKT01,ACTIVE
5349,861,Mortgage,1137104942,757603047,7.21,2018-02-24,2026-05-01,CURRENT,MDN01,ACTIVE
5350,9098,Auto Loan,549189484,315941198,9.19,2020-05-18,2027-05-19,SPECIAL_MENTION,JKT02,ACTIVE
5351,4300,Credit Card,115389646,2110906,20.1,2018-05-13,2019-12-13,CURRENT,YGY01,CLOSED
5352,3550,Auto Loan,300656273,285704252,8.81,2019-06-05,2026-09-28,CURRENT,BDG01,ACTIVE
5353,7387,Personal Loan,260069870,3498869,15.68,2023-05-09,2025-12-24,CURRENT,MDN01,CLOSED
5354,3395,Auto Loan,356771525,227870595,6.32,2020-07-15,2026-10-24,CURRENT,YGY01,ACTIVE
5355,4668,Personal Loan,31339201,21868866,11.08,2017-05-28,2026-08-04,CURRENT,SMG01,ACTIVE
5356,7721,Credit Card,92861765,1471112,23.73,2017-06-04,2020-03-08,CURRENT,MDN01,CLOSED
5357,7967,Working Capital,1451667343,1034493369,11.03,2018-10-05,2027-04-13,SPECIAL_MENTION,MDN01,ACTIVE
5358,9593,Auto Loan,320023134,126958756,7.85,2020-03-26,2028-06-21,CURRENT,SMG01,ACTIVE
5359,5460,Mortgage,413096293,261091740,6.4,2023-08-07,2036-01-24,CURRENT,SBY01,ACTIVE
5360,6171,Mortgage,1244229253,11384679,8.51,2022-12-22,2026-03-12,CURRENT,JKT01,CLOSED
5361,5591,Credit Card,99618505,53745121,22.51,2022-07-07,2027-12-25,CURRENT,BDG01,ACTIVE
5362,3006,Mortgage,540396094,328080684,9.12,2024-08-26,2031-11-07,CURRENT,SBY01,ACTIVE
5363,6989,Credit Card,56721177,44132660,19.64,2023-10-06,2027-11-03,CURRENT,SMG01,ACTIVE
5364,678,Credit Card,144589848,892701,17.91,2018-10-14,2019-12-01,CURRENT,SMG01,CLOSED
5365,6869,Credit Card,81686159,59344198,20.55,2017-07-10,2027-04-25,CURRENT,MDN01,ACTIVE
5366,42,Auto Loan,269199506,149712117,8.83,2022-10-11,2030-03-25,SPECIAL_MENTION,JKT02,ACTIVE
5367,5724,Personal Loan,114256581,63126978,11.0,2018-07-03,2026-05-28,SUBSTANDARD,JKT02,ACTIVE
5368,3988,Credit Card,131350064,70120466,17.69,2026-01-20,2027-05-26,SPECIAL_MENTION,YGY01,RESTRUCTURED
5369,4531,Mortgage,776200078,468624602,6.55,2022-06-13,2039-03-07,CURRENT,SBY01,ACTIVE
5370,5663,Personal Loan,66065397,41926491,16.48,2018-05-16,2026-07-01,CURRENT,MDN01,ACTIVE
5371,1827,Credit Card,51263403,1408538,21.96,2021-06-11,2023-11-14,CURRENT,SBY01,CLOSED
5372,476,Mortgage,718998222,12593473,7.77,2023-05-02,2026-03-02,CURRENT,SMG01,CLOSED
5373,2974,Auto Loan,116597141,66483113,8.79,2022-08-14,2027-02-18,CURRENT,SMG01,ACTIVE
5374,1564,Credit Card,30545557,329957,22.88,2026-02-15,2026-02-19,CURRENT,JKT01,CLOSED
5375,980,Auto Loan,244531135,130306097,10.67,2018-03-25,2028-04-21,CURRENT,JKT02,ACTIVE
5376,2227,Working Capital,227849610,198022740,7.61,2017-06-14,2028-08-08,CURRENT,JKT01,ACTIVE
5377,8677,Credit Card,36647152,32053186,22.46,2021-01-26,2028-06-11,CURRENT,JKT02,ACTIVE
5378,3226,Mortgage,1040365054,640568839,8.81,2023-06-17,2041-10-14,CURRENT,BDG01,ACTIVE
5379,630,Credit Card,65358659,37771547,22.92,2026-02-07,2028-01-21,CURRENT,YGY01,ACTIVE
5380,6178,Mortgage,872973311,476120783,10.18,2023-04-22,2042-01-20,CURRENT,SBY01,ACTIVE
5381,1642,Personal Loan,77184428,65154817,15.05,2017-04-29,2026-08-05,CURRENT,BDG01,ACTIVE
5382,6694,Auto Loan,349575867,232945604,8.46,2023-02-12,2031-01-14,DOUBTFUL,SBY01,ACTIVE
5383,3201,Credit Card,53646507,429121,21.26,2025-08-04,2025-12-18,CURRENT,MDN01,CLOSED
5384,9342,Auto Loan,126663202,73568447,10.74,2016-01-28,2027-11-20,CURRENT,JKT02,ACTIVE
5385,1272,Personal Loan,126985078,75834171,8.88,2016-10-26,2027-01-14,CURRENT,YGY01,ACTIVE
5386,8479,Auto Loan,237087413,168175135,10.91,2024-06-02,2027-05-03,CURRENT,YGY01,ACTIVE
5387,130,Auto Loan,232429553,152308677,9.1,2022-07-22,2026-10-06,CURRENT,JKT02,ACTIVE
5388,542,Auto Loan,287196370,143463472,7.99,2021-08-09,2027-12-12,SPECIAL_MENTION,SBY01,ACTIVE
5389,9885,Auto Loan,194775761,100901032,6.82,2016-01-09,2028-02-02,CURRENT,YGY01,ACTIVE
5390,6677,Mortgage,1315649861,1054300517,7.32,2024-12-17,2041-02-24,SUBSTANDARD,MDN01,ACTIVE
5391,9070,Personal Loan,177568463,111759105,15.34,2016-02-06,2027-03-28,DOUBTFUL,SBY01,RESTRUCTURED
5392,7940,Mortgage,969233760,827111264,10.2,2017-11-12,2030-08-11,SUBSTANDARD,SMG01,ACTIVE
5393,2081,Mortgage,1814616917,978843304,9.14,2016-12-14,2027-05-10,CURRENT,JKT01,ACTIVE
5394,8251,Working Capital,1832075080,1327196511,11.41,2025-03-31,2026-12-01,CURRENT,JKT01,ACTIVE
5395,2932,Auto Loan,307001605,197839427,11.73,2023-01-02,2029-11-02,CURRENT,JKT02,ACTIVE
5396,3057,Auto Loan,389732263,185298685,7.14,2022-09-07,2030-02-12,CURRENT,BDG01,ACTIVE
5397,2040,Mortgage,1361057530,776205484,5.65,2018-10-09,2035-12-27,SUBSTANDARD,JKT02,ACTIVE
5398,7390,Mortgage,2067981308,1503658452,5.76,2021-09-30,2030-05-24,SUBSTANDARD,JKT01,ACTIVE
5399,6258,Auto Loan,296537382,2350665,7.38,2024-04-03,2026-01-31,CURRENT,YGY01,CLOSED
5400,1199,Mortgage,1194643494,489241218,6.51,2017-06-15,2027-10-20,CURRENT,MDN01,ACTIVE
5401,1119,Mortgage,666422397,353533611,9.88,2023-12-17,2031-12-25,CURRENT,BDG01,RESTRUCTURED
5402,6040,Personal Loan,73237488,51606630,11.74,2016-05-26,2026-12-23,CURRENT,SMG01,ACTIVE
5403,4612,Personal Loan,73557044,53090245,8.96,2019-10-26,2026-11-17,SPECIAL_MENTION,SBY01,ACTIVE
5404,7843,Working Capital,1016524607,716447267,10.73,2022-09-10,2026-09-03,CURRENT,JKT02,ACTIVE
5405,7842,Mortgage,1530812083,853620250,9.57,2018-03-19,2033-01-20,SPECIAL_MENTION,JKT02,ACTIVE
5406,6559,Mortgage,1811655221,1370025632,6.47,2023-07-15,2042-07-28,CURRENT,SBY01,ACTIVE
5407,953,Mortgage,1039894603,24500338,6.28,2023-09-20,2026-01-20,CURRENT,SMG01,CLOSED
5408,7154,Mortgage,586731024,508957855,7.78,2022-02-25,2041-07-08,DOUBTFUL,JKT01,ACTIVE
5409,6084,Credit Card,27407188,15745730,19.09,2018-09-01,2027-12-09,CURRENT,JKT02,ACTIVE
5410,8766,Personal Loan,68309574,41582943,15.98,2018-05-28,2028-03-23,CURRENT,BDG01,ACTIVE
5411,2350,Mortgage,618637057,424665521,6.71,2018-10-22,2038-03-20,SPECIAL_MENTION,BDG01,ACTIVE
5412,7223,Credit Card,82200443,52554900,19.37,2024-08-03,2026-06-24,SPECIAL_MENTION,JKT01,ACTIVE
5413,9535,Working Capital,1273163551,645294191,12.71,2021-10-25,2026-12-07,CURRENT,BDG01,ACTIVE
5414,6218,Working Capital,1174053028,617678798,7.91,2022-07-28,2027-10-10,CURRENT,JKT02,ACTIVE
5415,2206,Auto Loan,261739631,198491270,10.01,2025-05-20,2029-05-06,SPECIAL_MENTION,SMG01,RESTRUCTURED
5416,8406,Personal Loan,301748070,231660784,11.92,2021-09-02,2026-11-23,CURRENT,SMG01,ACTIVE
5417,5919,Credit Card,80287884,50198464,20.1,2016-06-24,2027-03-27,CURRENT,JKT02,ACTIVE
5418,4854,Mortgage,1781087033,1440126,9.68,2023-05-17,2025-12-28,CURRENT,MDN01,CLOSED
5419,734,Working Capital,1035371881,453798632,8.68,2021-11-27,2027-05-20,CURRENT,SMG01,ACTIVE
5420,1005,Credit Card,117580875,101346148,22.16,2025-01-31,2029-03-27,CURRENT,SMG01,ACTIVE
5421,103,Mortgage,585985406,166453261,10.18,2017-12-24,2026-12-31,CURRENT,SBY01,ACTIVE
5422,6759,Working Capital,2445433734,1675318993,9.72,2018-12-05,2027-04-05,CURRENT,SBY01,ACTIVE
5423,7574,Mortgage,1255183254,986456689,5.77,2024-05-02,2036-07-20,CURRENT,MDN01,ACTIVE
5424,8832,Personal Loan,170918175,103837229,10.3,2021-02-23,2026-12-17,CURRENT,JKT02,ACTIVE
5425,6857,Mortgage,533814321,316460020,7.41,2019-05-26,2039-02-09,CURRENT,JKT01,ACTIVE
5426,7236,Credit Card,65877989,281590,23.07,2016-04-20,2018-04-20,CURRENT,JKT02,CLOSED
5427,2576,Personal Loan,95156479,67139184,11.26,2022-11-09,2028-08-12,CURRENT,MDN01,ACTIVE
5428,2844,Personal Loan,77770131,40739699,9.8,2024-10-21,2027-05-02,CURRENT,JKT01,ACTIVE
5429,2774,Personal Loan,46972411,43356845,15.2,2020-08-08,2027-01-10,CURRENT,JKT02,ACTIVE
5430,6772,Credit Card,43465613,23529789,21.06,2020-02-18,2026-05-28,SPECIAL_MENTION,JKT02,ACTIVE
5431,8523,Mortgage,493798173,278072206,6.53,2018-03-06,2032-05-06,CURRENT,SMG01,ACTIVE
5432,1391,Credit Card,56963166,46666188,21.22,2016-01-30,2026-06-29,CURRENT,BDG01,ACTIVE
5433,1546,Personal Loan,125439475,60882349,11.54,2022-05-23,2027-10-26,CURRENT,JKT02,ACTIVE
5434,7781,Personal Loan,157404822,94243798,12.28,2024-04-08,2030-05-17,DOUBTFUL,JKT01,ACTIVE
5435,433,Mortgage,716559033,437978718,8.22,2021-06-21,2036-02-02,CURRENT,BDG01,ACTIVE
5436,4272,Credit Card,122097874,36054484,21.02,2021-12-10,2026-11-01,CURRENT,BDG01,ACTIVE
5437,3730,Working Capital,550022384,375892454,8.98,2017-05-23,2027-08-08,CURRENT,SBY01,ACTIVE
5438,4419,Personal Loan,378268813,371344136,12.67,2017-07-23,2026-07-02,SPECIAL_MENTION,YGY01,ACTIVE
5439,9183,Mortgage,1598877602,1214196376,6.2,2019-07-10,2035-03-02,CURRENT,SBY01,ACTIVE
5440,9915,Working Capital,1177551329,442621242,9.09,2025-04-02,2029-07-01,CURRENT,SMG01,ACTIVE
5441,4714,Auto Loan,496962898,395458766,8.51,2019-10-01,2028-09-01,CURRENT,MDN01,ACTIVE
5442,8384,Credit Card,68451392,39549552,20.21,2020-12-07,2027-09-03,CURRENT,SBY01,ACTIVE
5443,9750,Working Capital,2386679482,1362342829,9.06,2023-12-16,2027-12-24,CURRENT,SBY01,ACTIVE
5444,4524,Mortgage,1983054086,1144037199,5.46,2024-10-26,2041-12-05,CURRENT,JKT01,ACTIVE
5445,1771,Personal Loan,111484810,74881235,14.51,2018-12-20,2027-10-17,SPECIAL_MENTION,SMG01,ACTIVE
5446,3756,Personal Loan,63365986,35763585,8.6,2019-07-26,2027-07-17,CURRENT,JKT02,ACTIVE
5447,1059,Credit Card,193723039,5340357,21.18,2016-04-23,2019-07-31,CURRENT,JKT01,CLOSED
5448,7376,Credit Card,59906852,40160429,20.2,2016-06-08,2026-05-29,CURRENT,JKT02,ACTIVE
5449,1557,Credit Card,27933080,14536320,19.8,2019-09-05,2026-12-15,CURRENT,YGY01,ACTIVE
5450,8294,Personal Loan,72645224,23293437,11.32,2019-12-02,2027-09-30,SPECIAL_MENTION,MDN01,RESTRUCTURED
5451,206,Credit Card,76561529,30590957,18.6,2017-01-31,2028-06-14,CURRENT,JKT02,ACTIVE
5452,1109,Mortgage,1223316216,804825607,6.1,2016-07-06,2028-07-26,CURRENT,MDN01,ACTIVE
5453,315,Credit Card,56256152,29040654,19.66,2022-08-29,2028-08-06,CURRENT,SBY01,ACTIVE
5454,6114,Auto Loan,374260074,292636160,6.07,2020-02-12,2026-06-12,SPECIAL_MENTION,JKT02,ACTIVE
5455,4986,Credit Card,28577641,8157155,24.32,2017-07-14,2027-04-19,SPECIAL_MENTION,JKT01,ACTIVE
5456,7891,Personal Loan,112646489,91641682,14.58,2018-04-19,2027-06-26,CURRENT,JKT01,ACTIVE
5457,3573,Working Capital,953471265,579075455,9.33,2021-07-28,2027-03-23,CURRENT,JKT02,ACTIVE
5458,4707,Mortgage,1044760776,11879286,6.32,2023-09-29,2026-01-26,CURRENT,SBY01,CLOSED
5459,1783,Credit Card,24194472,170542,19.17,2024-05-25,2025-12-30,CURRENT,JKT01,CLOSED
5460,1912,Working Capital,197113143,104755079,9.57,2023-06-28,2028-05-01,CURRENT,SBY01,ACTIVE
5461,1722,Working Capital,1060705872,689394883,9.38,2023-09-20,2030-05-22,SPECIAL_MENTION,YGY01,ACTIVE
5462,5207,Personal Loan,141798996,94058890,16.09,2021-11-29,2027-11-02,SPECIAL_MENTION,MDN01,ACTIVE
5463,4256,Auto Loan,255603105,202819305,9.72,2021-05-16,2027-02-22,CURRENT,JKT02,ACTIVE
5464,9710,Mortgage,556280243,464566723,9.16,2021-12-19,2033-03-29,CURRENT,SMG01,ACTIVE
5465,2566,Mortgage,1167873272,983625007,8.38,2019-03-06,2031-09-22,CURRENT,JKT02,ACTIVE
5466,7597,Mortgage,1342357686,1224742471,10.08,2022-03-07,2033-04-09,CURRENT,SBY01,ACTIVE
5467,7496,Mortgage,1039953342,717593193,8.79,2022-10-31,2039-12-09,SPECIAL_MENTION,SMG01,ACTIVE
5468,4042,Credit Card,52724476,40390881,19.45,2022-07-26,2027-10-08,CURRENT,JKT01,RESTRUCTURED
5469,4468,Personal Loan,85682738,987999,12.26,2021-08-21,2025-11-25,CURRENT,JKT02,CLOSED
5470,1541,Working Capital,1044897308,25510192,10.92,2021-04-16,2025-12-08,CURRENT,BDG01,CLOSED
5471,5348,Working Capital,1613274805,508277504,12.32,2019-12-23,2026-10-23,CURRENT,YGY01,ACTIVE
5472,7229,Auto Loan,503580960,14450096,10.84,2024-01-25,2025-12-26,CURRENT,JKT01,CLOSED
5473,6113,Credit Card,60691710,32469710,19.9,2023-02-13,2026-10-20,CURRENT,YGY01,ACTIVE
5474,5350,Mortgage,348981068,162565540,8.64,2020-09-14,2035-11-15,CURRENT,MDN01,ACTIVE
5475,9730,Working Capital,1956557781,1502638033,10.1,2016-11-12,2027-11-09,CURRENT,YGY01,ACTIVE
5476,1261,Mortgage,1329972802,19535143,8.98,2021-08-15,2026-01-01,CURRENT,MDN01,CLOSED
5477,4798,Personal Loan,83816531,47497906,14.42,2016-05-21,2027-03-05,CURRENT,YGY01,ACTIVE
5478,6197,Credit Card,212858670,149214822,20.96,2022-03-06,2027-08-08,CURRENT,SBY01,ACTIVE
5479,6884,Auto Loan,281065888,109077718,9.03,2017-01-27,2027-12-07,CURRENT,YGY01,ACTIVE
5480,8526,Credit Card,141863273,3221455,21.94,2022-12-06,2025-03-28,CURRENT,SMG01,CLOSED
5481,6857,Credit Card,82187404,36303420,21.8,2024-08-15,2028-04-16,CURRENT,JKT01,ACTIVE
5482,3213,Credit Card,146148462,82333075,20.93,2021-08-05,2028-05-27,CURRENT,MDN01,ACTIVE
5483,6790,Working Capital,523738187,18585548,9.03,2021-01-17,2025-09-13,CURRENT,JKT01,CLOSED
5484,149,Mortgage,1163751617,649322843,7.28,2021-11-16,2030-10-06,CURRENT,SBY01,ACTIVE
