transaction_id,customer_id,account_id,transaction_timestamp,transaction_date,transaction_type,channel,amount,currency_code,merchant_category,merchant_name,origin_city,destination_city,origin_branch_code,device_id,device_os,ip_address,network_type,is_new_device,is_foreign_ip,customer_segment,customer_age,account_tenure_days,days_since_last_txn,txn_count_1d,txn_count_7d,txn_amount_1d,txn_amount_7d,avg_txn_amount_30d,amount_vs_avg_30d_ratio,is_round_amount,is_night_txn,is_weekend_txn,failed_login_count_24h,beneficiary_bank,beneficiary_account_age_days,is_new_beneficiary,distance_from_home_km,velocity_risk_score,behavioral_risk_score,fraud_flag,fraud_reason
900076,8237,3400,2025-09-27 18:41:22,2025-09-27,card_payment,internet_banking,4651734,IDR,fashion,Fashion Lane,Semarang,Semarang,SMG01,INT-08237-01,Web,125.27.21.141,wifi,1,0,Mass,44,2614,999,1,1,4651734,4651734,3816526.76,1.22,0,0,1,0,Jago,201,1,22.41,28.58,50.07,0,legitimate_activity
900077,6775,10754,2025-09-27 18:43:01,2025-09-27,card_payment,edc,1890129,IDR,travel,Rail Ticket,Surabaya,Surabaya,SBY01,EDC-06775-01,POS,120.214.133.249,merchant_network,1,0,Mass,44,1345,999,1,1,1890129,1890129,2017556.43,0.94,0,0,1,2,BCA,111,1,11.8,34.46,49.03,0,legitimate_activity
900078,9786,1926,2025-09-27 18:43:02,2025-09-27,card_payment,edc,8184542,IDR,fashion,Urban Style,Surabaya,Surabaya,SBY01,EDC-09786-01,POS,120.144.222.100,merchant_network,1,0,Priority,29,2123,999,1,1,8184542,8184542,9519582.02,0.86,0,0,1,1,BCA,224,1,23.4,30.64,49.01,0,legitimate_activity
900079,733,10208,2025-09-27 18:52:24,2025-09-27,bill_payment,edc,835932,IDR,utility,PLN Biller,Bandung,Bandung,BDG01,EDC-00733-01,POS,114.43.80.6,merchant_network,1,0,Mass,31,1975,999,1,1,835932,835932,668787.15,1.25,0,0,1,1,Jago,101,1,12.32,32.2,49.97,0,legitimate_activity
900080,1019,3547,2025-09-27 18:59:01,2025-09-27,transfer,internet_banking,28744501,IDR,bank_transfer,BSI Transfer Hub,Yogyakarta,Yogyakarta,YGY01,INT-01019-01,Web,180.139.198.169,cellular,1,0,Priority,40,1820,999,1,1,28744501,28744501,26221180.45,1.1,0,0,1,0,BSI,112,1,15.45,28.1,49.58,0,legitimate_activity
900081,8777,10073,2025-09-27 19:05:11,2025-09-27,cash_out,atm,5586488,IDR,cash_pickup,Cash Pickup Counter,Surabaya,Surabaya,SBY01,ATM-08777-01,ATM,120.226.235.23,atm_network,1,0,SME,35,303,999,1,1,5586488,5586488,5264015.0,1.06,0,0,1,1,Permata,156,1,9.72,31.44,49.36,0,legitimate_activity
900082,480,13266,2025-09-27 19:30:10,2025-09-27,transfer,edc,36587801,IDR,peer_transfer,Jago Transfer Hub,Surabaya,Surabaya,SBY01,EDC-00480-01,POS,120.12.242.232,merchant_network,1,0,Priority,36,5111,999,1,1,36587801,36587801,38057380.6,0.96,0,0,1,0,Jago,176,1,9.01,27.54,49.04,0,legitimate_activity
900083,709,15139,2025-09-27 19:32:47,2025-09-27,bill_payment,mobile_app,1326699,IDR,insurance,Proteksi Keluarga,Yogyakarta,Bandung,YGY01,INT-00709-01,iOS,180.198.75.151,cellular,0,0,SME,62,2596,0,2,2,57821033,57821033,56494334.0,0.02,0,0,1,0,Mandiri,1020,0,403.65,32.48,19.4,0,legitimate_activity
900084,6533,6689,2025-09-27 19:34:21,2025-09-27,transfer,internet_banking,198000000,IDR,wallet_transfer,BCA Transfer Hub,Surabaya,Jakarta,SBY01,INT-06533-01,Web,103.140.138.39,wifi,1,1,Priority,37,2141,999,1,1,198000000,198000000,176878084.2,1.12,1,0,1,2,BCA,11,1,772.8,51.18,95.41,1,mule_pattern
900085,487,2621,2025-09-27 19:34:34,2025-09-27,bill_payment,mobile_app,1500000,IDR,telecom,XL Reload,Bandung,Bandung,BDG01,MOB-00487-01,Android,114.223.208.93,cellular,0,0,Mass,58,132,0,2,2,7764078,7764078,6264078.0,0.24,1,0,1,2,Permata,1133,0,2.07,40.36,12.76,0,legitimate_activity
900086,5402,905402,2025-09-27 19:45:30,2025-09-27,card_payment,branch,1466456,IDR,grocery,FreshMart,Medan,Yogyakarta,MDN01,BRA-05402-01,Branch Terminal,139.232.136.161,branch_network,1,0,Mass,34,1487,999,1,1,1466456,1466456,1569832.74,0.93,0,0,1,0,BRI,121,1,1835.61,27.42,70.79,0,legitimate_activity
900087,4160,904160,2025-09-27 19:47:00,2025-09-27,transfer,mobile_app,36171708,IDR,peer_transfer,Mandiri Transfer Hub,Surabaya,Jakarta,SBY01,MOB-04160-01,Android,58.74.145.215,cellular,1,1,Mass,31,1912,999,1,1,36171708,36171708,32907646.14,1.1,0,0,1,0,Mandiri,37,1,760.2,44.1,95.12,1,impossible_travel
900088,8526,2050,2025-09-27 20:12:02,2025-09-27,topup,mobile_app,500000,IDR,mobile_topup,Data Package Center,Surabaya,Surabaya,SBY01,MOB-08526-01,iOS,120.100.21.100,wifi,1,0,Priority,63,5297,999,1,1,500000,500000,550424.68,0.91,1,0,1,0,BNI,19,1,21.18,27.34,49.12,0,legitimate_activity
900089,5952,18210,2025-09-27 20:36:27,2025-09-27,card_payment,mobile_app,9500000,IDR,electronics,Gadget Point,Semarang,Semarang,SMG01,MOB-05952-01,Android,125.46.232.95,cellular,1,0,Priority,38,538,999,1,1,9500000,9500000,8352918.75,1.14,1,0,1,2,BNI,180,1,21.36,35.26,49.81,0,legitimate_activity
900090,2512,902512,2025-09-27 21:34:43,2025-09-27,cash_out,atm,1435188,IDR,atm_withdrawal,ATM Cash Withdrawal,Yogyakarta,Yogyakarta,YGY01,ATM-02512-01,ATM,180.12.252.217,atm_network,1,0,Mass,45,4339,999,1,1,1435188,1435188,1212541.94,1.18,0,0,1,0,BNI,68,1,1.74,28.42,49.57,0,legitimate_activity
900091,8988,908988,2025-09-27 23:11:46,2025-09-27,bill_payment,mobile_app,187587,IDR,utility,Gas Nusantara,Yogyakarta,Yogyakarta,YGY01,MOB-08988-01,Android,180.178.168.213,wifi,1,0,Mass,60,872,999,1,1,187587,187587,179983.97,1.04,0,0,1,2,CIMB Niaga,125,1,1.85,34.86,49.15,0,legitimate_activity
900092,6732,2180,2025-09-27 23:23:14,2025-09-27,bill_payment,internet_banking,1018495,IDR,insurance,BNI Life,Semarang,Semarang,SMG01,INT-06732-01,Web,125.194.161.153,wifi,1,0,SME,51,777,999,1,1,1018495,1018495,1170770.78,0.87,0,0,1,2,Permata,261,1,5.4,34.18,48.71,0,legitimate_activity
900093,4638,6830,2025-09-27 23:41:21,2025-09-27,card_payment,edc,10867167,IDR,electronics,Digital Square,Semarang,Semarang,SMG01,EDC-04638-01,POS,125.65.99.129,merchant_network,1,0,Priority,52,893,999,1,1,10867167,10867167,9762815.81,1.11,0,0,1,1,BNI,73,1,2.46,31.64,49.37,0,legitimate_activity
900094,7221,7521,2025-09-27 23:46:36,2025-09-27,card_payment,edc,5291954,IDR,fnb,Food Avenue,Surabaya,Bandung,SBY01,MOB-07221-01,POS,120.18.4.109,merchant_network,0,0,SME,63,5720,0,2,2,753356501,753356501,748064547.0,0.01,0,0,1,1,BCA,219,0,659.33,35.94,24.02,0,legitimate_activity
900095,2054,5380,2025-09-28 00:20:05,2025-09-28,topup,mobile_app,1630338,IDR,mobile_topup,Pulsa Instan,Semarang,Semarang,SMG01,MOB-02054-01,Android,125.111.16.207,cellular,1,0,Mass,28,3472,999,1,1,1630338,1630338,1530063.41,1.07,0,1,1,6,BCA,10,1,13.99,69.98,61.46,1,new_device_high_amount
900096,6173,1608,2025-09-28 00:24:43,2025-09-28,card_payment,internet_banking,660705,IDR,fashion,Urban Style,Surabaya,Surabaya,SBY01,INT-06173-01,Web,120.152.11.45,cellular,1,0,Mass,55,5361,999,1,1,660705,660705,539357.97,1.22,0,1,1,2,Jago,73,1,21.16,40.58,50.04,0,legitimate_activity
900097,4241,904241,2025-09-28 00:26:40,2025-09-28,cash_out,atm,6500000,IDR,cash_pickup,Cash Pickup Counter,Jakarta,Jakarta,JKT01,INT-04241-01,ATM,36.101.56.110,atm_network,0,0,Mass,35,1514,1,1,2,6500000,114000000,107500000.0,0.06,1,1,1,1,BCA,5,1,22.02,49.64,40.58,1,burst_transfer
900098,2166,4678,2025-09-28 00:33:17,2025-09-28,cash_out,atm,55000000,IDR,cash_pickup,Cash Pickup Counter,Medan,Surabaya,MDN01,MOB-02166-01,ATM,58.241.8.15,atm_network,0,1,Priority,33,4487,1,1,2,55000000,128465796,73465796.0,0.75,1,1,1,2,BCA,0,1,635.18,55.9,73.8,1,burst_transfer
900099,4638,6830,2025-09-28 00:43:23,2025-09-28,transfer,branch,448000000,IDR,wallet_transfer,BRI Transfer Hub,Semarang,Semarang,SMG01,BRA-04638-02,Branch Terminal,185.53.214.122,branch_network,1,1,Priority,52,894,1,2,2,458867167,458867167,144823565.87,3.09,1,1,1,9,BRI,8,1,1.89,97.26,87.3,1,account_takeover
900100,6743,14672,2025-09-28 00:55:19,2025-09-28,cash_out,atm,3500000,IDR,cash_pickup,Cash Pickup Counter,Jakarta,Semarang,JKT01,ATM-06743-01,ATM,185.211.57.210,atm_network,1,1,Mass,55,189,999,1,1,3500000,3500000,2927018.47,1.2,1,1,1,1,CIMB Niaga,38,1,483.99,53.0,90.4,1,mule_pattern
900101,1881,12486,2025-09-28 00:58:37,2025-09-28,transfer,mobile_app,1985500000,IDR,peer_transfer,CIMB Niaga Transfer Hub,Jakarta,Bandung,JKT01,MOB-01881-01,iOS,185.176.161.181,cellular,1,1,SME,53,3823,999,1,1,1985500000,1985500000,2335444775.98,0.85,1,1,1,4,CIMB Niaga,26,1,639.04,62.1,92.17,1,account_takeover
900102,23,5424,2025-09-28 01:00:57,2025-09-28,transfer,mobile_app,98500000,IDR,wallet_transfer,CIMB Niaga Transfer Hub,Bandung,Bandung,BDG01,MOB-00023-01,iOS,118.97.5.211,cellular,1,1,Mass,29,3431,999,1,1,98500000,98500000,81728551.9,1.21,1,1,1,5,CIMB Niaga,9,1,16.38,67.04,81.93,1,account_takeover
900103,4384,18739,2025-09-28 01:10:16,2025-09-28,transfer,atm,50009754,IDR,bank_transfer,BNI Transfer Hub,Semarang,Semarang,SMG01,ATM-04384-01,ATM,125.30.254.163,atm_network,1,0,Priority,22,1133,999,1,1,50009754,50009754,57788654.29,0.87,0,1,1,0,BNI,232,1,17.98,32.18,48.94,0,legitimate_activity
900104,1633,901633,2025-09-28 01:10:29,2025-09-28,topup,edc,2206817,IDR,e_wallet,GoPay Topup,Medan,Surabaya,MDN01,EDC-01633-01,POS,139.108.53.17,merchant_network,1,0,Priority,35,1724,999,1,1,2206817,2206817,2342418.62,0.94,0,1,1,2,Jago,277,1,653.31,39.46,60.7,0,legitimate_activity
900105,7713,907713,2025-09-28 01:12:35,2025-09-28,transfer,mobile_app,476500000,IDR,peer_transfer,BCA Transfer Hub,Jakarta,Yogyakarta,JKT01,MOB-07713-01,Android,58.35.55.162,cellular,1,1,SME,44,1125,999,1,1,476500000,476500000,516067019.72,0.92,1,1,1,3,BCA,21,1,558.27,58.88,90.91,1,burst_transfer
900106,1688,901688,2025-09-28 01:21:42,2025-09-28,cash_out,atm,102450898,IDR,atm_withdrawal,ATM Cash Withdrawal,Jakarta,Medan,JKT01,ATM-01688-01,ATM,103.38.20.194,atm_network,1,1,SME,33,4849,999,1,1,102450898,102450898,91707330.84,1.12,0,1,1,0,SeaBank,19,1,1395.65,49.18,100.0,1,impossible_travel
900107,9099,18846,2025-09-28 01:37:19,2025-09-28,transfer,mobile_app,63142898,IDR,bank_transfer,Jago Transfer Hub,Semarang,Semarang,SMG01,MOB-09099-01,Android,125.136.161.161,wifi,1,0,Mass,40,4361,999,1,1,63142898,63142898,55473964.99,1.14,0,1,1,8,Jago,13,1,17.58,77.26,61.74,1,new_device_high_amount
900108,4363,12513,2025-09-28 01:38:32,2025-09-28,transfer,mobile_app,143222344,IDR,wallet_transfer,BRI Transfer Hub,Yogyakarta,Surabaya,YGY01,MOB-04363-02,iOS,118.139.16.200,wifi,1,1,Mass,56,3750,0,2,2,144222344,144222344,30504821.74,4.7,0,1,1,9,BRI,31,1,362.36,100.0,98.69,1,new_device_high_amount
900109,1564,901564,2025-09-28 01:43:06,2025-09-28,card_payment,edc,33500000,IDR,fnb,Coffee Stop,Bandung,Bandung,BDG01,EDC-01564-01,POS,185.89.102.221,merchant_network,1,1,Mass,60,731,999,1,1,33500000,33500000,28863169.47,1.16,1,1,1,7,BSI,33,1,17.77,73.84,81.8,1,account_takeover
900110,3641,11333,2025-09-28 01:48:11,2025-09-28,transfer,internet_banking,6225161,IDR,bank_transfer,BNI Transfer Hub,Medan,Medan,MDN01,INT-03641-01,Web,139.87.79.209,wifi,1,0,Mass,37,2705,999,1,1,6225161,6225161,5661649.44,1.1,0,1,1,2,BNI,156,1,8.54,40.1,49.46,0,legitimate_activity
900111,863,18112,2025-09-28 01:57:07,2025-09-28,card_payment,edc,676547,IDR,grocery,Hypermart,Yogyakarta,Yogyakarta,YGY01,INT-00863-01,POS,180.237.153.139,merchant_network,0,0,Mass,52,286,1,1,2,676547,57176547,56500000.0,0.01,0,1,1,1,BNI,406,0,10.84,33.44,12.23,0,legitimate_activity
900112,6307,8471,2025-09-28 01:58:41,2025-09-28,card_payment,edc,7582186,IDR,grocery,FreshMart,Yogyakarta,Jakarta,YGY01,EDC-06307-01,POS,180.54.224.120,merchant_network,1,0,SME,65,3556,999,1,1,7582186,7582186,7572376.43,1.0,0,1,1,2,Jago,105,1,553.73,39.7,59.07,0,legitimate_activity
900113,6094,9770,2025-09-28 02:01:46,2025-09-28,transfer,mobile_app,771000000,IDR,bank_transfer,Jago Transfer Hub,Yogyakarta,Semarang,YGY01,BRA-06094-01,iOS,103.187.223.13,wifi,0,1,Priority,65,5020,0,2,2,778584462,778584462,185460519.25,4.16,1,1,1,7,Jago,31,1,122.0,94.54,74.7,1,account_takeover
900114,1476,4858,2025-09-28 02:04:08,2025-09-28,card_payment,internet_banking,51000000,IDR,fnb,Food Avenue,Yogyakarta,Yogyakarta,YGY01,INT-01476-01,Web,203.56.213.235,wifi,1,1,Mass,63,523,999,1,1,51000000,51000000,51055536.76,1.0,1,1,1,3,Mandiri,29,1,7.94,59.2,81.14,1,account_takeover
900115,1797,9169,2025-09-28 02:05:29,2025-09-28,transfer,edc,7440229,IDR,peer_transfer,BNI Transfer Hub,Yogyakarta,Yogyakarta,YGY01,EDC-01797-01,POS,180.250.92.136,merchant_network,0,0,Priority,34,537,1,2,2,53937157,53937157,46496928.0,0.16,0,1,1,0,BNI,1302,0,14.67,38.04,12.75,0,legitimate_activity
900116,1763,901763,2025-09-28 02:05:41,2025-09-28,transfer,mobile_app,36500000,IDR,wallet_transfer,SeaBank Transfer Hub,Yogyakarta,Medan,YGY01,MOB-01763-01,Android,172.123.7.66,cellular,1,1,Mass,59,3963,999,1,1,36500000,36500000,36594519.17,1.0,1,1,1,8,SeaBank,10,1,1839.12,76.7,100.0,1,account_takeover
900117,8459,11706,2025-09-28 02:11:12,2025-09-28,cash_out,atm,12000000,IDR,cash_pickup,Cash Pickup Counter,Semarang,Medan,SMG01,ATM-08459-01,ATM,185.117.57.243,atm_network,1,1,Mass,56,4868,999,1,1,12000000,12000000,11156306.75,1.08,1,1,1,0,BRI,13,1,689.66,49.02,93.78,1,impossible_travel
900118,5791,12047,2025-09-28 02:19:33,2025-09-28,transfer,mobile_app,232000000,IDR,peer_transfer,Mandiri Transfer Hub,Yogyakarta,Yogyakarta,YGY01,MOB-05791-01,Android,185.235.168.204,wifi,0,1,Priority,39,105,0,2,2,405832800,405832800,173832800.0,1.33,1,1,1,3,Mandiri,28,1,2.97,69.22,64.04,1,burst_transfer
900119,6622,906622,2025-09-28 02:29:21,2025-09-28,transfer,mobile_app,52921740,IDR,wallet_transfer,Mandiri Transfer Hub,Semarang,Bandung,SMG01,MOB-06622-01,iOS,125.52.153.52,cellular,1,0,Mass,48,2689,999,1,1,52921740,52921740,42684967.07,1.24,0,1,1,3,Mandiri,33,1,429.66,60.16,69.53,1,burst_transfer
900120,7168,2283,2025-09-28 02:32:00,2025-09-28,transfer,mobile_app,24366984,IDR,peer_transfer,SeaBank Transfer Hub,Medan,Yogyakarta,MDN01,MOB-07168-01,Android,203.3.194.53,wifi,1,1,Mass,56,3656,999,1,1,24366984,24366984,23782190.71,1.02,0,1,1,7,SeaBank,11,1,1793.17,73.28,100.0,1,account_takeover
900121,1605,11940,2025-09-28 02:55:25,2025-09-28,transfer,internet_banking,101191530,IDR,peer_transfer,BCA Transfer Hub,Jakarta,Jakarta,JKT01,INT-01605-01,Web,172.8.190.162,wifi,1,1,Priority,31,109,999,1,1,101191530,101191530,107934868.73,0.94,0,1,1,6,BCA,27,1,14.03,69.46,81.08,1,account_takeover
900122,3581,2412,2025-09-28 03:12:21,2025-09-28,card_payment,edc,2604868,IDR,fashion,Kanvas Wear,Medan,Medan,MDN01,EDC-03581-01,POS,139.0.39.54,merchant_network,0,0,Priority,42,4397,1,1,2,2604868,24986529,22381661.0,0.12,0,1,1,1,Mandiri,1210,0,20.79,33.88,12.74,0,legitimate_activity
900123,9653,6824,2025-09-28 03:12:55,2025-09-28,transfer,mobile_app,42500000,IDR,bank_transfer,Jago Transfer Hub,Surabaya,Jakarta,SBY01,MOB-09653-01,Android,118.222.127.89,cellular,1,1,Mass,35,1566,999,1,1,42500000,42500000,37502954.09,1.13,1,1,1,2,Jago,8,1,806.35,56.22,96.05,1,impossible_travel
900124,4751,904751,2025-09-28 03:20:41,2025-09-28,transfer,mobile_app,114230399,IDR,bank_transfer,Jago Transfer Hub,Semarang,Yogyakarta,SMG01,MOB-04751-01,Android,118.53.70.193,wifi,1,1,Mass,48,403,999,1,1,114230399,114230399,123223551.12,0.93,0,1,1,4,Jago,7,1,166.86,62.42,83.82,1,new_device_high_amount
900125,1031,14718,2025-09-28 03:24:02,2025-09-28,transfer,internet_banking,81000000,IDR,peer_transfer,Jago Transfer Hub,Surabaya,Surabaya,SBY01,INT-01031-01,Web,172.227.191.122,cellular,1,1,Priority,62,3537,999,1,1,81000000,81000000,67680432.38,1.2,1,1,1,3,Jago,10,1,18.57,60.0,81.94,1,account_takeover
900126,2584,14056,2025-09-28 03:26:24,2025-09-28,transfer,mobile_app,35500000,IDR,peer_transfer,BCA Transfer Hub,Jakarta,Medan,JKT01,MOB-02584-01,iOS,43.199.103.92,cellular,1,1,Mass,42,4196,999,1,1,35500000,35500000,31428958.67,1.13,1,1,1,1,BCA,25,1,1447.09,52.72,100.0,1,burst_transfer
900127,2638,18971,2025-09-28 03:30:25,2025-09-28,transfer,internet_banking,151871251,IDR,wallet_transfer,CIMB Niaga Transfer Hub,Yogyakarta,Semarang,YGY01,INT-02638-01,Web,118.1.13.64,cellular,1,1,Priority,63,1,999,1,1,151871251,151871251,169106830.09,0.9,0,1,1,2,CIMB Niaga,5,1,140.95,55.3,83.26,1,burst_transfer
900128,1797,9169,2025-09-28 03:32:29,2025-09-28,transfer,mobile_app,23500000,IDR,wallet_transfer,BNI Transfer Hub,Yogyakarta,Surabaya,YGY01,MOB-01797-02,Android,185.129.206.252,cellular,1,1,Priority,34,537,0,3,3,77437157,77437157,26968578.5,0.87,1,1,1,0,BNI,28,1,308.24,65.58,86.21,1,mule_pattern
900129,8761,908761,2025-09-28 03:38:59,2025-09-28,transfer,mobile_app,21379789,IDR,wallet_transfer,Permata Transfer Hub,Medan,Medan,MDN01,MOB-08761-01,Android,139.54.64.201,wifi,1,0,Mass,25,1846,999,1,1,21379789,21379789,19747576.86,1.08,0,1,1,1,Permata,18,1,3.88,52.52,61.31,1,burst_transfer
900130,6367,9390,2025-09-28 03:42:14,2025-09-28,transfer,internet_banking,410500000,IDR,wallet_transfer,Mandiri Transfer Hub,Surabaya,Surabaya,SBY01,INT-06367-01,Web,58.151.153.231,cellular,1,1,Priority,38,3646,999,1,1,410500000,410500000,432619917.68,0.95,1,1,1,1,Mandiri,33,1,13.04,52.0,81.09,1,burst_transfer
900131,2127,1636,2025-09-28 03:44:54,2025-09-28,card_payment,internet_banking,2500000,IDR,travel,SkyFly,Jakarta,Jakarta,JKT01,INT-02127-03,Web,36.189.170.51,wifi,1,0,Mass,34,4904,1,2,3,14917031,24079044,10789522.0,0.23,1,1,1,0,BNI,276,1,2.51,39.52,46.74,0,legitimate_activity
900132,1543,901543,2025-09-28 03:46:31,2025-09-28,transfer,internet_banking,132543429,IDR,bank_transfer,CIMB Niaga Transfer Hub,Yogyakarta,Bandung,YGY01,INT-01543-01,Web,103.46.31.16,cellular,1,1,Mass,48,474,999,1,1,132543429,132543429,153366343.47,0.86,0,1,1,7,CIMB Niaga,16,1,390.09,72.64,87.67,1,account_takeover
900133,7294,7342,2025-09-28 04:10:11,2025-09-28,topup,atm,6000000,IDR,e_wallet,GoPay Topup,Semarang,Semarang,SMG01,ATM-07294-01,ATM,185.198.211.5,atm_network,1,1,Mass,23,1,999,1,1,6000000,6000000,5980520.46,1.0,1,1,1,9,Mandiri,14,1,6.93,80.2,81.13,1,account_takeover
900134,5791,4257,2025-09-28 04:11:33,2025-09-28,transfer,mobile_app,173832800,IDR,bank_transfer,BSI Transfer Hub,Yogyakarta,Jakarta,YGY01,MOB-05791-01,Android,185.4.12.97,wifi,1,1,Priority,39,105,999,1,1,173832800,173832800,194576320.85,0.89,0,1,1,7,BSI,7,1,558.96,72.76,90.83,1,account_takeover
900135,4616,8614,2025-09-28 04:18:19,2025-09-28,transfer,internet_banking,21558897,IDR,bank_transfer,BNI Transfer Hub,Medan,Medan,MDN01,MOB-04616-01,Web,139.17.10.127,wifi,0,0,Priority,31,1801,1,2,2,44058897,44058897,22500000.0,0.96,0,1,1,1,BNI,992,0,1.84,44.74,14.91,0,legitimate_activity
900136,4128,4689,2025-09-28 04:25:40,2025-09-28,card_payment,internet_banking,1156994,IDR,fnb,Food Avenue,Bandung,Bandung,BDG01,INT-04128-01,Web,114.159.234.131,cellular,1,0,Mass,24,108,999,1,1,1156994,1156994,1314189.16,0.88,0,1,1,2,Jago,239,1,8.5,39.22,48.79,0,legitimate_activity
900137,1457,17763,2025-09-28 04:29:02,2025-09-28,card_payment,edc,46654713,IDR,fashion,Fashion Lane,Yogyakarta,Yogyakarta,YGY01,EDC-01457-01,POS,185.17.232.198,merchant_network,1,1,Mass,31,3914,999,1,1,46654713,46654713,47789673.34,0.98,0,1,1,6,Permata,11,1,3.36,69.62,81.0,1,new_device_high_amount
900138,8761,908761,2025-09-28 04:56:59,2025-09-28,transfer,internet_banking,62000000,IDR,bank_transfer,CIMB Niaga Transfer Hub,Medan,Yogyakarta,MDN01,INT-08761-02,Web,43.128.227.128,wifi,1,1,Mass,25,1846,0,2,2,83379789,83379789,21379789.0,2.9,1,1,1,0,CIMB Niaga,27,1,1776.68,65.0,100.0,1,impossible_travel
900139,5445,13180,2025-09-28 05:35:43,2025-09-28,bill_payment,mobile_app,1455115,IDR,education,Learning Center,Yogyakarta,Yogyakarta,YGY01,MOB-05445-01,iOS,180.85.255.116,cellular,1,0,Mass,55,3526,999,1,1,1455115,1455115,1202572.05,1.21,0,1,1,2,BNI,271,1,14.77,40.54,49.9,0,legitimate_activity
900140,7890,1880,2025-09-28 06:01:41,2025-09-28,transfer,mobile_app,49312204,IDR,peer_transfer,BCA Transfer Hub,Bandung,Medan,BDG01,MOB-07890-01,Android,43.216.182.201,wifi,1,1,Mass,51,3708,999,1,1,49312204,49312204,39905553.51,1.24,0,0,1,1,BCA,13,1,1491.02,48.16,100.0,1,impossible_travel
900141,8270,8763,2025-09-28 06:24:12,2025-09-28,card_payment,edc,23500000,IDR,electronics,ElectroHub,Surabaya,Jakarta,SBY01,EDC-08270-01,POS,118.43.61.57,merchant_network,1,1,SME,47,2920,999,1,1,23500000,23500000,22923548.99,1.03,1,0,1,1,CIMB Niaga,18,1,806.13,47.32,95.75,1,impossible_travel
900142,2053,902053,2025-09-28 06:24:56,2025-09-28,cash_out,edc,44356287,IDR,cash_pickup,Cash Pickup Counter,Yogyakarta,Medan,YGY01,EDC-02053-01,POS,43.246.227.205,merchant_network,1,1,Mass,45,2438,999,1,1,44356287,44356287,40297321.7,1.1,0,0,1,0,Mandiri,4,1,1819.38,44.1,100.0,1,impossible_travel
900143,9970,17614,2025-09-28 06:47:13,2025-09-28,card_payment,edc,3500000,IDR,grocery,Hypermart,Medan,Medan,MDN01,EDC-09970-01,POS,139.71.31.193,merchant_network,1,0,Mass,58,1547,999,1,1,3500000,3500000,3038462.48,1.15,1,0,1,0,SeaBank,137,1,20.3,28.3,49.82,0,legitimate_activity
900144,6094,9770,2025-09-28 07:24:19,2025-09-28,card_payment,branch,7584462,IDR,fnb,Rasa Nusantara,Yogyakarta,Yogyakarta,YGY01,BRA-06094-01,Branch Terminal,180.188.3.170,branch_network,1,0,Priority,65,5020,999,1,1,7584462,7584462,8448775.01,0.9,0,0,1,1,Mandiri,195,1,13.03,30.8,48.94,0,legitimate_activity
900145,1181,12196,2025-09-28 07:44:53,2025-09-28,transfer,edc,9984294,IDR,peer_transfer,CIMB Niaga Transfer Hub,Bandung,Bandung,BDG01,EDC-01181-01,POS,114.188.30.222,merchant_network,1,0,Mass,55,669,999,1,1,9984294,9984294,9282908.91,1.08,0,0,1,1,CIMB Niaga,160,1,16.64,31.52,49.54,0,legitimate_activity
900146,7430,18974,2025-09-28 08:26:01,2025-09-28,card_payment,edc,2273106,IDR,grocery,FreshMart,Semarang,Semarang,SMG01,EDC-07430-01,POS,103.138.224.13,merchant_network,1,1,Mass,22,300,999,1,1,2273106,2273106,2088326.08,1.09,0,0,1,2,Mandiri,28,1,21.36,51.06,81.66,1,mule_pattern
900147,2836,6061,2025-09-28 08:33:22,2025-09-28,card_payment,edc,852434,IDR,fashion,Fashion Lane,Bandung,Bandung,BDG01,EDC-02836-01,POS,114.93.141.38,merchant_network,1,0,Mass,41,3439,999,1,1,852434,852434,713476.76,1.19,0,0,1,1,BNI,213,1,21.74,31.96,49.97,0,legitimate_activity
900148,3766,1509,2025-09-28 08:33:55,2025-09-28,card_payment,mobile_app,2232597,IDR,fashion,Urban Style,Medan,Yogyakarta,MDN01,MOB-03766-01,Android,139.120.166.196,cellular,1,0,Mass,37,4251,999,1,1,2232597,2232597,2080978.07,1.07,0,0,1,1,CIMB Niaga,52,1,1788.23,31.48,71.21,0,legitimate_activity
900149,4267,13317,2025-09-28 09:05:22,2025-09-28,cash_out,atm,1500000,IDR,cash_pickup,Cash Pickup Counter,Semarang,Jakarta,SMG01,ATM-04267-01,ATM,125.229.41.185,atm_network,1,0,SME,31,958,999,1,1,1500000,1500000,1619626.49,0.93,1,0,1,0,BNI,239,1,428.98,27.42,56.59,0,legitimate_activity
900150,5155,5893,2025-09-28 09:08:36,2025-09-28,bill_payment,internet_banking,8000000,IDR,utility,Gas Nusantara,Jakarta,Medan,JKT01,INT-05155-02,Web,172.120.189.83,wifi,1,1,Priority,61,2357,1,1,2,8000000,8533429,533429.0,15.0,1,0,1,0,Mandiri,22,1,1422.61,80.9,100.0,1,impossible_travel
900151,8449,1901,2025-09-28 09:35:22,2025-09-28,transfer,internet_banking,5500000,IDR,wallet_transfer,Permata Transfer Hub,Surabaya,Surabaya,SBY01,INT-08449-01,Web,120.97.217.35,cellular,1,0,Mass,58,2490,999,1,1,5500000,5500000,5610181.49,0.98,1,0,1,1,Permata,168,1,2.59,31.12,48.99,0,legitimate_activity
